Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Year,Month,Week,DayOfWeek,Quarter,IsWeekend,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28
2,2022-04-19,7060,522,1,1,0,0,c,a,5834,2022,4,16,1,2,0,5042.0,5157.0,5614.0,5456.714285714285,5522.0
2,2022-04-20,6034,449,1,0,0,0,c,a,5834,2022,4,16,2,2,0,4987.0,5024.0,6093.0,5745.0,5573.642857142857
2,2022-04-21,5489,466,1,0,0,0,c,a,5834,2022,4,16,3,2,0,5757.0,5565.0,5322.0,5894.571428571428,5571.535714285715
2,2022-04-22,5270,478,1,0,0,0,c,a,5834,2022,4,16,4,2,0,5850.0,5869.0,4415.0,5856.285714285715,5577.5
2,2022-04-23,5166,382,1,0,0,0,c,a,5834,2022,4,16,5,2,1,6492.0,5960.0,6076.0,5773.428571428572,5608.035714285715
2,2022-04-25,6400,530,1,1,0,0,c,a,5834,2022,4,17,0,2,0,4846.0,5021.0,5958.0,5584.0,5575.535714285715
2,2022-04-26,5525,448,1,0,0,0,c,a,5834,2022,4,17,1,2,0,5223.0,6076.0,5438.0,5806.0,5591.321428571428
2,2022-04-27,7167,536,1,1,0,0,c,a,5834,2022,4,17,2,2,0,7060.0,5042.0,4895.0,5849.142857142857,5594.428571428572
2,2022-04-28,6963,630,1,1,0,0,c,a,5834,2022,4,17,3,2,0,6034.0,4987.0,5540.0,5864.428571428572,5675.571428571428
2,2022-04-29,6302,596,1,1,0,0,c,a,5834,2022,4,17,4,2,0,5489.0,5757.0,5516.0,5997.142857142857,5726.392857142857
2,2022-04-30,5644,456,1,1,0,0,c,a,5834,2022,4,17,5,2,1,5270.0,5850.0,4610.0,6113.285714285715,5754.464285714285
2,2022-05-02,6331,556,1,1,0,0,c,a,5834,2022,5,18,0,2,0,5166.0,6492.0,6298.0,6166.714285714285,5791.392857142857
2,2022-05-03,6526,612,1,1,0,0,c,a,5834,2022,5,18,1,2,0,6400.0,4846.0,6362.0,6333.142857142857,5792.571428571428
2,2022-05-04,7467,584,1,1,0,0,c,a,5834,2022,5,18,2,2,0,5525.0,5223.0,5610.0,6351.142857142857,5798.428571428572
2,2022-05-05,6066,440,1,1,0,0,c,a,5834,2022,5,18,3,2,0,7167.0,7060.0,5157.0,6628.571428571428,5864.75
2,2022-05-06,6065,578,1,1,0,0,c,a,5834,2022,5,18,4,2,0,6963.0,6034.0,5024.0,6471.285714285715,5897.214285714285
2,2022-05-07,5038,403,1,0,0,0,c,a,5834,2022,5,18,5,2,1,6302.0,5489.0,5565.0,6343.0,5934.392857142857
2,2022-05-09,5455,623,1,0,0,0,c,a,5834,2022,5,19,0,2,0,5644.0,5270.0,5869.0,6162.428571428572,5915.571428571428
2,2022-05-10,5925,444,1,0,0,0,c,a,5834,2022,5,19,1,2,0,6331.0,5166.0,5960.0,6135.428571428572,5900.785714285715
2,2022-05-11,7303,759,1,1,0,0,c,a,5834,2022,5,19,2,2,0,6526.0,6400.0,5021.0,6077.428571428572,5899.535714285715
2,2022-05-12,6956,788,1,1,0,0,c,a,5834,2022,5,19,3,2,0,7467.0,5525.0,6076.0,6188.428571428572,5981.035714285715
2,2022-05-13,5167,417,1,0,0,0,c,a,5834,2022,5,19,4,2,0,6066.0,7167.0,5042.0,6115.428571428572,6012.464285714285
2,2022-05-14,5180,407,1,0,0,0,c,a,5834,2022,5,19,5,2,1,6065.0,6963.0,4987.0,5987.0,6016.928571428572
2,2022-05-16,5873,617,1,0,0,0,c,a,5834,2022,5,20,0,2,0,5038.0,6302.0,5757.0,5860.571428571428,6023.821428571428
2,2022-05-17,5946,703,1,0,0,0,c,a,5834,2022,5,20,1,2,0,5455.0,5644.0,5850.0,5979.857142857143,6027.964285714285
2,2022-05-18,6833,497,1,1,0,0,c,a,5834,2022,5,20,2,2,0,5925.0,6331.0,6492.0,6050.0,6031.392857142857
2,2022-05-19,7291,595,1,1,0,0,c,a,5834,2022,5,20,3,2,0,7303.0,6526.0,4846.0,6179.714285714285,6043.571428571428
2,2022-05-20,6592,717,1,1,0,0,c,a,5834,2022,5,20,4,2,0,6956.0,7467.0,5223.0,6178.0,6130.892857142857
2,2022-05-21,4853,346,1,0,0,0,c,a,5834,2022,5,20,5,2,1,5167.0,6066.0,7060.0,6126.0,6179.785714285715
2,2022-05-23,6159,529,1,1,0,0,c,a,5834,2022,5,21,0,2,0,5180.0,6065.0,6034.0,6081.142857142857,6100.964285714285
2,2022-05-24,6088,710,1,0,0,0,c,a,5834,2022,5,21,1,2,0,5873.0,5038.0,5489.0,6221.0,6105.428571428572
2,2022-05-25,7095,847,1,0,0,0,c,a,5834,2022,5,21,2,2,0,5946.0,5455.0,5270.0,6251.714285714285,6126.821428571428
2,2022-05-26,6923,737,1,1,0,0,c,a,5834,2022,5,21,3,2,0,6833.0,5925.0,5166.0,6415.857142857143,6192.0
2,2022-05-27,6985,532,1,1,0,0,c,a,5834,2022,5,21,4,2,0,7291.0,7303.0,6400.0,6428.714285714285,6254.75
2,2022-05-28,5244,548,1,0,0,0,c,a,5834,2022,5,21,5,2,1,6592.0,6956.0,5525.0,6385.0,6275.642857142857
2,2022-05-30,6463,604,1,1,0,0,c,a,5834,2022,5,22,0,2,0,4853.0,5167.0,7167.0,6192.428571428572,6265.607142857143
2,2022-05-31,7382,654,1,1,0,0,c,a,5834,2022,5,22,1,2,0,6159.0,5180.0,6963.0,6422.428571428572,6240.464285714285
2,2022-06-01,7484,665,1,1,0,0,c,a,5834,2022,6,22,2,2,0,6088.0,5873.0,6302.0,6597.142857142857,6255.428571428572
2,2022-06-02,7385,597,1,1,0,0,c,a,5834,2022,6,22,3,2,0,7095.0,5946.0,5644.0,6796.571428571428,6297.642857142857
2,2022-06-03,6170,446,1,1,0,0,c,a,5834,2022,6,22,4,2,0,6923.0,6833.0,6331.0,6838.0,6359.821428571428
2,2022-06-04,4843,503,1,0,0,0,c,a,5834,2022,6,22,5,2,1,6985.0,7291.0,6526.0,6730.428571428572,6354.071428571428
2,2022-06-06,5824,602,1,0,0,0,c,a,5834,2022,6,23,0,2,0,5244.0,6592.0,7467.0,6424.428571428572,6293.964285714285
2,2022-06-07,6461,528,1,0,0,0,c,a,5834,2022,6,23,1,2,0,6463.0,4853.0,6066.0,6507.285714285715,6235.285714285715
2,2022-06-08,6183,463,1,0,0,0,c,a,5834,2022,6,23,2,2,0,7382.0,6159.0,6065.0,6507.0,6249.392857142857
2,2022-06-09,5581,629,1,0,0,0,c,a,5834,2022,6,23,3,2,0,7484.0,6088.0,5038.0,6335.714285714285,6253.607142857143
2,2022-06-10,5722,411,1,0,0,0,c,a,5834,2022,6,23,4,2,0,7385.0,7095.0,5455.0,6063.857142857143,6273.0
2,2022-06-11,6375,775,1,1,0,0,c,a,5834,2022,6,23,5,2,1,6170.0,6923.0,5925.0,5826.285714285715,6282.535714285715
2,2022-06-13,6960,719,1,1,0,0,c,a,5834,2022,6,24,0,2,0,4843.0,6985.0,7303.0,5855.571428571428,6298.607142857143
2,2022-06-14,5914,436,1,0,0,0,c,a,5834,2022,6,24,1,2,0,5824.0,5244.0,6956.0,6158.0,6286.357142857143
2,2022-06-15,6916,747,1,0,0,0,c,a,5834,2022,6,24,2,2,0,6461.0,6463.0,5167.0,6170.857142857143,6249.142857142857
2,2022-06-16,6428,517,1,0,0,0,c,a,5834,2022,6,24,3,2,0,6183.0,7382.0,5180.0,6235.857142857143,6311.607142857143
2,2022-06-17,6755,560,1,1,0,0,c,a,5834,2022,6,24,4,2,0,5581.0,7484.0,5873.0,6270.857142857143,6356.178571428572
2,2022-06-18,6274,506,1,1,0,0,c,a,5834,2022,6,24,5,2,1,5722.0,7385.0,5946.0,6438.571428571428,6387.678571428572
2,2022-06-20,6788,516,1,1,0,0,c,a,5834,2022,6,25,0,2,0,6375.0,6170.0,6833.0,6517.428571428572,6399.392857142857
2,2022-06-21,6253,719,1,0,0,0,c,a,5834,2022,6,25,1,2,0,6960.0,4843.0,7291.0,6576.428571428572,6397.785714285715
2,2022-06-22,6557,783,1,0,0,0,c,a,5834,2022,6,25,2,2,0,5914.0,5824.0,6592.0,6475.428571428572,6360.714285714285
2,2022-06-23,7428,632,1,1,0,0,c,a,5834,2022,6,25,3,2,0,6916.0,6461.0,4853.0,6567.285714285715,6359.464285714285
2,2022-06-24,6060,545,1,1,0,0,c,a,5834,2022,6,25,4,2,0,6428.0,6183.0,6159.0,6640.428571428572,6451.428571428572
2,2022-06-25,6506,534,1,1,0,0,c,a,5834,2022,6,25,5,2,1,6755.0,5581.0,6088.0,6587.857142857143,6447.892857142857
2,2022-06-27,7099,567,1,1,0,0,c,a,5834,2022,6,26,0,2,0,6274.0,5722.0,7095.0,6552.285714285715,6462.821428571428
2,2022-06-28,6215,570,1,0,0,0,c,a,5834,2022,6,26,1,2,0,6788.0,6375.0,6923.0,6670.142857142857,6462.964285714285
2,2022-06-29,6697,836,1,0,0,0,c,a,5834,2022,6,26,2,2,0,6253.0,6960.0,6985.0,6588.285714285715,6437.678571428572
2,2022-06-30,5759,433,1,0,0,0,c,a,5834,2022,6,26,3,2,0,6557.0,5914.0,5244.0,6651.714285714285,6427.392857142857
2,2022-07-01,6581,545,1,1,0,1,c,a,5834,2022,7,26,4,3,0,7428.0,6916.0,6463.0,6537.714285714285,6445.785714285715
2,2022-07-02,6312,488,1,0,0,1,c,a,5834,2022,7,26,5,3,1,6060.0,6428.0,7382.0,6416.714285714285,6450.0
2,2022-07-04,6027,482,1,0,0,1,c,a,5834,2022,7,27,0,3,0,6506.0,6755.0,7484.0,6452.714285714285,6411.785714285715
2,2022-07-05,7205,672,1,0,0,1,c,a,5834,2022,7,27,1,3,0,7099.0,6274.0,7385.0,6384.285714285715,6359.75
2,2022-07-06,7014,541,1,0,0,1,c,a,5834,2022,7,27,2,3,0,6215.0,6788.0,6170.0,6399.428571428572,6353.321428571428
2,2022-07-07,6659,649,1,0,0,1,c,a,5834,2022,7,27,3,3,0,6697.0,6253.0,4843.0,6513.571428571428,6383.464285714285
2,2022-07-08,7612,564,1,1,0,1,c,a,5834,2022,7,27,4,3,0,5759.0,6557.0,5824.0,6508.142857142857,6448.321428571428
2,2022-07-09,6703,608,1,1,0,1,c,a,5834,2022,7,27,5,3,1,6581.0,7428.0,6461.0,6772.857142857143,6512.178571428572
2,2022-07-11,6748,694,1,0,0,1,c,a,5834,2022,7,28,0,3,0,6312.0,6060.0,6183.0,6790.285714285715,6520.821428571428
2,2022-07-12,6567,647,1,0,0,1,c,a,5834,2022,7,28,1,3,0,6027.0,6506.0,5581.0,6852.571428571428,6541.0
2,2022-07-13,7201,660,1,0,0,1,c,a,5834,2022,7,28,2,3,0,7205.0,7099.0,5722.0,6929.714285714285,6576.214285714285
2,2022-07-14,7064,525,1,0,0,1,c,a,5834,2022,7,28,3,3,0,7014.0,6215.0,6375.0,6929.142857142857,6629.035714285715
2,2022-07-15,6212,581,1,0,0,1,c,a,5834,2022,7,28,4,3,0,6659.0,6697.0,6960.0,6936.285714285715,6653.642857142857
2,2022-07-16,6730,492,1,1,0,1,c,a,5834,2022,7,28,5,3,1,7612.0,5759.0,5914.0,6872.428571428572,6626.928571428572
2,2022-07-18,5619,588,1,0,0,1,c,a,5834,2022,7,29,0,3,0,6703.0,6581.0,6916.0,6746.428571428572,6656.071428571428
2,2022-07-19,8259,616,1,1,0,1,c,a,5834,2022,7,29,1,3,0,6748.0,6312.0,6428.0,6591.571428571428,6609.75
2,2022-07-20,7603,631,1,1,0,1,c,a,5834,2022,7,29,2,3,0,6567.0,6027.0,6755.0,6807.428571428572,6675.142857142857
2,2022-07-21,6638,554,1,0,0,1,c,a,5834,2022,7,29,3,3,0,7201.0,7205.0,6274.0,6955.428571428572,6705.428571428572
2,2022-07-22,6569,667,1,1,0,1,c,a,5834,2022,7,29,4,3,0,7064.0,7014.0,6788.0,6875.0,6718.428571428572
2,2022-07-23,5678,476,1,0,0,1,c,a,5834,2022,7,29,5,3,1,6212.0,6659.0,6253.0,6804.285714285715,6710.607142857143
2,2022-07-25,7081,702,1,1,0,1,c,a,5834,2022,7,30,0,3,0,6730.0,7612.0,6557.0,6728.0,6690.071428571428
2,2022-07-26,7576,712,1,1,0,1,c,a,5834,2022,7,30,1,3,0,5619.0,6703.0,7428.0,6778.142857142857,6708.785714285715
2,2022-07-27,7950,580,1,1,0,1,c,a,5834,2022,7,30,2,3,0,8259.0,6748.0,6060.0,7057.714285714285,6714.071428571428
2,2022-07-28,6580,612,1,0,0,1,c,a,5834,2022,7,30,3,3,0,7603.0,6567.0,6506.0,7013.571428571428,6781.571428571428
2,2022-07-29,6746,559,1,1,0,1,c,a,5834,2022,7,30,4,3,0,6638.0,7201.0,7099.0,6867.428571428572,6784.214285714285
2,2022-07-30,5299,456,1,0,0,1,c,a,5834,2022,7,30,5,3,1,6569.0,7064.0,6215.0,6882.857142857143,6771.607142857143
2,2022-08-01,7135,744,1,1,0,1,c,a,5834,2022,8,31,0,3,0,5678.0,6212.0,6697.0,6701.428571428572,6738.892857142857
2,2022-08-02,7321,801,1,1,0,1,c,a,5834,2022,8,31,1,3,0,7081.0,6730.0,5759.0,6909.571428571428,6754.535714285715
2,2022-08-03,7293,686,1,1,0,1,c,a,5834,2022,8,31,2,3,0,7576.0,5619.0,6581.0,6943.857142857143,6810.321428571428
2,2022-08-04,6411,606,1,0,0,1,c,a,5834,2022,8,31,3,3,0,7950.0,8259.0,6312.0,6903.428571428572,6835.75
2,2022-08-05,6513,775,1,1,0,1,c,a,5834,2022,8,31,4,3,0,6580.0,7603.0,6027.0,6683.571428571428,6839.285714285715
2,2022-08-06,6555,577,1,1,0,1,c,a,5834,2022,8,31,5,3,1,6746.0,6638.0,7205.0,6674.0,6856.642857142857
2,2022-08-08,6087,476,1,0,0,1,c,a,5834,2022,8,32,0,3,0,5299.0,6569.0,7014.0,6646.714285714285,6833.428571428572
2,2022-08-09,7004,830,1,0,0,1,c,a,5834,2022,8,32,1,3,0,7135.0,5678.0,6659.0,6759.285714285715,6800.321428571428
2,2022-08-10,7987,825,1,1,0,1,c,a,5834,2022,8,32,2,3,0,7321.0,7081.0,7612.0,6740.571428571428,6812.642857142857
2,2022-08-11,7160,540,1,1,0,1,c,a,5834,2022,8,32,3,3,0,7293.0,7576.0,6703.0,6835.714285714285,6826.035714285715
2,2022-08-12,6001,515,1,0,0,1,c,a,5834,2022,8,32,4,3,0,6411.0,7950.0,6748.0,6816.714285714285,6842.357142857143
2,2022-08-13,5955,449,1,0,0,1,c,a,5834,2022,8,32,5,3,1,6513.0,6580.0,6567.0,6758.142857142857,6815.678571428572
2,2022-08-15,6306,503,1,0,0,1,c,a,5834,2022,8,33,0,3,0,6555.0,6746.0,7201.0,6678.428571428572,6793.821428571428
2,2022-08-16,6474,583,1,0,0,1,c,a,5834,2022,8,33,1,3,0,6087.0,5299.0,7064.0,6642.857142857143,6761.857142857143
2,2022-08-17,6219,514,1,0,0,1,c,a,5834,2022,8,33,2,3,0,7004.0,7135.0,6212.0,6698.142857142857,6740.785714285715
2,2022-08-18,6131,479,1,0,0,1,c,a,5834,2022,8,33,3,3,0,7987.0,7321.0,6730.0,6586.0,6741.035714285715
2,2022-08-19,6240,643,1,1,0,1,c,a,5834,2022,8,33,4,3,0,7160.0,7293.0,5619.0,6320.857142857143,6719.642857142857
2,2022-08-20,5341,433,1,0,0,1,c,a,5834,2022,8,33,5,3,1,6001.0,6411.0,8259.0,6189.428571428572,6741.821428571428
2,2022-08-22,5613,571,1,0,0,1,c,a,5834,2022,8,34,0,3,0,5955.0,6513.0,7603.0,6095.142857142857,6637.607142857143
2,2022-08-23,6913,861,1,0,0,1,c,a,5834,2022,8,34,1,3,0,6306.0,6555.0,6638.0,6046.285714285715,6566.535714285715
2,2022-08-24,6906,539,1,0,0,1,c,a,5834,2022,8,34,2,3,0,6474.0,6087.0,6569.0,6133.0,6576.357142857143
2,2022-08-25,6186,653,1,0,0,1,c,a,5834,2022,8,34,3,3,0,6219.0,7004.0,5678.0,6194.714285714285,6588.392857142857
2,2022-08-26,5752,541,1,0,0,1,c,a,5834,2022,8,34,4,3,0,6131.0,7987.0,7081.0,6190.0,6606.535714285715
2,2022-08-27,4824,549,1,0,0,1,c,a,5834,2022,8,34,5,3,1,6240.0,7160.0,7576.0,6135.857142857143,6559.071428571428
2,2022-08-29,6104,645,1,0,0,1,c,a,5834,2022,8,35,0,3,0,5341.0,6001.0,7950.0,5933.571428571428,6460.785714285715
2,2022-08-30,6173,534,1,0,0,1,c,a,5834,2022,8,35,1,3,0,5613.0,5955.0,6580.0,6042.571428571428,6394.857142857143
2,2022-08-31,7449,907,1,1,0,1,c,a,5834,2022,8,35,2,3,0,6913.0,6306.0,6746.0,6122.571428571428,6380.321428571428
2,2022-09-01,6794,534,1,1,0,0,c,a,5834,2022,9,35,3,3,0,6906.0,6474.0,5299.0,6199.142857142857,6405.428571428572
2,2022-09-02,5604,516,1,0,0,0,c,a,5834,2022,9,35,4,3,0,6186.0,6219.0,7135.0,6183.142857142857,6458.821428571428
2,2022-09-03,5001,620,1,0,0,0,c,a,5834,2022,9,35,5,3,1,5752.0,6131.0,7321.0,6100.0,6404.142857142857
2,2022-09-05,5614,458,1,0,0,0,c,a,5834,2022,9,36,0,3,0,4824.0,6240.0,7293.0,5992.714285714285,6321.285714285715
2,2022-09-06,5652,423,1,0,0,0,c,a,5834,2022,9,36,1,3,0,6104.0,5341.0,6411.0,6105.571428571428,6261.321428571428
2,2022-09-07,6134,481,1,0,0,0,c,a,5834,2022,9,36,2,3,0,6173.0,5613.0,6513.0,6041.0,6234.214285714285
2,2022-09-08,6393,487,1,1,0,0,c,a,5834,2022,9,36,3,3,0,7449.0,6913.0,6555.0,6035.428571428572,6220.678571428572
2,2022-09-09,5990,479,1,1,0,0,c,a,5834,2022,9,36,4,3,0,6794.0,6906.0,6087.0,5884.571428571428,6214.892857142857
2,2022-09-10,5998,485,1,1,0,0,c,a,5834,2022,9,36,5,3,1,5604.0,6186.0,7004.0,5769.714285714285,6211.428571428572
2,2022-09-12,6119,676,1,0,0,0,c,a,5834,2022,9,37,0,3,0,5001.0,5752.0,7987.0,5826.0,6175.5
2,2022-09-13,6830,754,1,1,0,0,c,a,5834,2022,9,37,1,3,0,5614.0,4824.0,7160.0,5985.714285714285,6108.785714285715
2,2022-09-14,5890,702,1,0,0,0,c,a,5834,2022,9,37,2,3,0,5652.0,6104.0,6001.0,6159.428571428572,6097.0
2,2022-09-15,6689,576,1,1,0,0,c,a,5834,2022,9,37,3,3,0,6134.0,6173.0,5955.0,6193.428571428572,6093.035714285715
2,2022-09-16,5083,447,1,0,0,0,c,a,5834,2022,9,37,4,3,0,6393.0,7449.0,6306.0,6272.714285714285,6119.25
2,2022-09-17,4875,417,1,0,0,0,c,a,5834,2022,9,37,5,3,1,5990.0,6794.0,6474.0,6085.571428571428,6075.571428571428
2,2022-09-19,5300,412,1,0,0,0,c,a,5834,2022,9,38,0,3,0,5998.0,5604.0,6219.0,5926.285714285715,6018.464285714285
2,2022-09-20,5176,445,1,0,0,0,c,a,5834,2022,9,38,1,3,0,6119.0,5001.0,6131.0,5826.571428571428,5985.642857142857
2,2022-09-21,6891,780,1,1,0,0,c,a,5834,2022,9,38,2,3,0,6830.0,5614.0,6240.0,5691.857142857143,5951.535714285715
2,2022-09-22,4986,440,1,0,0,0,c,a,5834,2022,9,38,3,3,0,5890.0,5652.0,5341.0,5700.571428571428,5974.785714285715
2,2022-09-23,5625,443,1,1,0,0,c,a,5834,2022,9,38,4,3,0,6689.0,6134.0,5613.0,5571.428571428572,5962.107142857143
2,2022-09-24,5053,383,1,1,0,0,c,a,5834,2022,9,38,5,3,1,5083.0,6393.0,6913.0,5419.428571428572,5962.535714285715
2,2022-09-26,5523,631,1,1,0,0,c,a,5834,2022,9,39,0,3,0,4875.0,5990.0,6906.0,5415.142857142857,5896.107142857143
2,2022-09-27,5326,439,1,0,0,0,c,a,5834,2022,9,39,1,3,0,5300.0,5998.0,6186.0,5507.714285714285,5846.714285714285
2,2022-09-28,5582,649,1,0,0,0,c,a,5834,2022,9,39,2,3,0,5176.0,6119.0,5752.0,5511.428571428572,5816.0
2,2022-09-29,6128,520,1,1,0,0,c,a,5834,2022,9,39,3,3,0,6891.0,6830.0,4824.0,5569.428571428572,5809.928571428572
2,2022-09-30,5266,407,1,0,0,0,c,a,5834,2022,9,39,4,3,0,4986.0,5890.0,6104.0,5460.428571428572,5856.5
2,2022-10-01,5432,419,1,1,0,0,c,a,5834,2022,10,39,5,4,1,5625.0,6689.0,6173.0,5500.428571428572,5826.571428571428
2,2022-10-03,5953,463,1,1,0,0,c,a,5834,2022,10,40,0,4,0,5053.0,5083.0,7449.0,5472.857142857143,5800.107142857143
2,2022-10-04,5360,643,1,0,0,0,c,a,5834,2022,10,40,1,4,0,5523.0,4875.0,6794.0,5601.428571428572,5746.678571428572
2,2022-10-05,5617,436,1,0,0,0,c,a,5834,2022,10,40,2,4,0,5326.0,5300.0,5604.0,5578.142857142857,5695.464285714285
2,2022-10-06,6297,463,1,1,0,0,c,a,5834,2022,10,40,3,4,0,5582.0,5176.0,5001.0,5619.714285714285,5695.928571428572
2,2022-10-07,5357,640,1,1,0,0,c,a,5834,2022,10,40,4,4,0,6128.0,6891.0,5614.0,5721.857142857143,5742.214285714285
2,2022-10-08,4628,529,1,0,0,0,c,a,5834,2022,10,40,5,4,1,5266.0,4986.0,5652.0,5611.714285714285,5733.035714285715
2,2022-10-10,6014,582,1,1,0,0,c,a,5834,2022,10,41,0,4,0,5432.0,5625.0,6134.0,5520.571428571428,5696.464285714285
2,2022-10-11,5237,384,1,0,0,0,c,a,5834,2022,10,41,1,4,0,5953.0,5053.0,6393.0,5603.714285714285,5692.178571428572
2,2022-10-12,5214,433,1,0,0,0,c,a,5834,2022,10,41,2,4,0,5360.0,5523.0,5990.0,5501.428571428572,5650.892857142857
2,2022-10-13,5067,440,1,0,0,0,c,a,5834,2022,10,41,3,4,0,5617.0,5326.0,5998.0,5480.571428571428,5623.178571428572
2,2022-10-14,5760,519,1,1,0,0,c,a,5834,2022,10,41,4,4,0,6297.0,5582.0,6119.0,5402.0,5589.928571428572
2,2022-10-15,4544,348,1,0,0,0,c,a,5834,2022,10,41,5,4,1,5357.0,6128.0,6830.0,5325.285714285715,5577.107142857143
2,2022-10-17,4096,311,1,0,0,0,c,a,5834,2022,10,42,0,4,0,4628.0,5266.0,5890.0,5209.142857142857,5495.464285714285
2,2022-10-18,5313,514,1,0,0,0,c,a,5834,2022,10,42,1,4,0,6014.0,5432.0,6689.0,5133.142857142857,5431.392857142857
2,2022-10-19,5960,539,1,1,0,0,c,a,5834,2022,10,42,2,4,0,5237.0,5953.0,5083.0,5033.0,5382.25
2,2022-10-20,5954,426,1,1,0,0,c,a,5834,2022,10,42,3,4,0,5214.0,5360.0,4875.0,5136.285714285715,5413.571428571428
2,2022-10-21,5008,378,1,1,0,0,c,a,5834,2022,10,42,4,4,0,5067.0,5617.0,5300.0,5242.0,5452.107142857143
2,2022-10-22,4875,518,1,1,0,0,c,a,5834,2022,10,42,5,4,1,5760.0,6297.0,5176.0,5233.571428571428,5441.678571428572
2,2022-10-24,4436,450,1,0,0,0,c,a,5834,2022,10,43,0,4,0,4544.0,5357.0,6891.0,5107.142857142857,5430.928571428572
2,2022-10-25,5479,571,1,0,0,0,c,a,5834,2022,10,43,1,4,0,4096.0,4628.0,4986.0,5091.714285714285,5343.25
2,2022-10-26,5000,501,1,0,0,0,c,a,5834,2022,10,43,2,4,0,5313.0,6014.0,5625.0,5289.285714285715,5360.857142857143
2,2022-10-27,5275,485,1,0,0,0,c,a,5834,2022,10,43,3,4,0,5960.0,5237.0,5053.0,5244.571428571428,5338.535714285715
2,2022-10-28,4951,605,1,0,0,0,c,a,5834,2022,10,43,4,4,0,5954.0,5214.0,5523.0,5146.714285714285,5346.464285714285
2,2022-10-29,4047,478,1,0,0,0,c,a,5834,2022,10,43,5,4,1,5008.0,5067.0,5326.0,5003.428571428572,5326.035714285715
2,2022-10-31,4599,384,1,0,0,0,c,a,5834,2022,10,44,0,4,0,4875.0,5760.0,5582.0,4866.142857142857,5280.357142857143
2,2022-11-01,5404,497,1,0,0,0,c,a,5834,2022,11,44,1,4,0,4436.0,4544.0,6128.0,4826.714285714285,5245.25
2,2022-11-02,5979,689,1,1,0,0,c,a,5834,2022,11,44,2,4,0,5479.0,4096.0,5266.0,4965.0,5219.392857142857
2,2022-11-03,5293,413,1,0,0,0,c,a,5834,2022,11,44,3,4,0,5000.0,5313.0,5432.0,5036.428571428572,5244.857142857143
2,2022-11-04,4888,371,1,0,0,0,c,a,5834,2022,11,44,4,4,0,5275.0,5960.0,5953.0,5078.285714285715,5239.892857142857
2,2022-11-05,4791,380,1,1,0,0,c,a,5834,2022,11,44,5,4,1,4951.0,5954.0,5360.0,5023.0,5201.857142857143
2,2022-11-07,5001,390,1,1,0,0,c,a,5834,2022,11,45,0,4,0,4047.0,5008.0,5617.0,5000.142857142857,5181.535714285715
2,2022-11-08,4715,351,1,0,0,0,c,a,5834,2022,11,45,1,4,0,4599.0,4875.0,6297.0,5136.428571428572,5159.535714285715
2,2022-11-09,4702,375,1,0,0,0,c,a,5834,2022,11,45,2,4,0,5404.0,4436.0,5357.0,5153.0,5103.035714285715
2,2022-11-10,6032,539,1,1,0,0,c,a,5834,2022,11,45,3,4,0,5979.0,5479.0,4628.0,5052.714285714285,5079.642857142857
2,2022-11-11,4309,477,1,0,0,0,c,a,5834,2022,11,45,4,4,0,5293.0,5000.0,6014.0,5060.285714285715,5129.785714285715
2,2022-11-12,4835,364,1,1,0,0,c,a,5834,2022,11,45,5,4,1,4888.0,5275.0,5237.0,4919.714285714285,5068.892857142857
2,2022-11-14,4102,423,1,0,0,0,c,a,5834,2022,11,46,0,4,0,4791.0,4951.0,5214.0,4912.142857142857,5054.535714285715
2,2022-11-15,6179,469,1,1,0,0,c,a,5834,2022,11,46,1,4,0,5001.0,4047.0,5067.0,4813.714285714285,5014.821428571428
2,2022-11-16,5480,658,1,1,0,0,c,a,5834,2022,11,46,2,4,0,4715.0,4599.0,5760.0,4982.0,5054.535714285715
2,2022-11-17,4664,562,1,0,0,0,c,a,5834,2022,11,46,3,4,0,4702.0,5404.0,4544.0,5091.285714285715,5044.535714285715
2,2022-11-18,5398,548,1,1,0,0,c,a,5834,2022,11,46,4,4,0,6032.0,5979.0,4096.0,5085.857142857143,5048.821428571428
2,2022-11-19,4503,401,1,1,0,0,c,a,5834,2022,11,46,5,4,1,4309.0,5293.0,5313.0,4995.285714285715,5095.321428571428
2,2022-11-21,4305,323,1,0,0,0,c,a,5834,2022,11,47,0,4,0,4835.0,4888.0,5960.0,5023.0,5066.392857142857
2,2022-11-22,4685,381,1,0,0,0,c,a,5834,2022,11,47,1,4,0,4102.0,4791.0,5954.0,4947.285714285715,5007.285714285715
2,2022-11-23,5569,414,1,1,0,0,c,a,5834,2022,11,47,2,4,0,6179.0,5001.0,5008.0,5030.571428571428,4961.964285714285
2,2022-11-24,4796,443,1,0,0,0,c,a,5834,2022,11,47,3,4,0,5480.0,4715.0,4875.0,4943.428571428572,4982.0
2,2022-11-25,4619,473,1,1,0,0,c,a,5834,2022,11,47,4,4,0,4664.0,4702.0,4436.0,4845.714285714285,4979.178571428572
2,2022-11-26,4268,386,1,0,0,0,c,a,5834,2022,11,47,5,4,1,5398.0,6032.0,5479.0,4839.285714285715,4985.714285714285
2,2022-11-28,4232,348,1,0,0,0,c,a,5834,2022,11,48,0,4,0,4503.0,4309.0,5000.0,4677.857142857143,4942.464285714285
